time,lon,lat,ID,label,foot,age,Nest_Distance,flight_state,step_length,step_angle,step_speed,check_speed,check_dt,Time_diff_in_hours,Distance_in_km,coast_lon,coast_lat,coast_distance,State,sealand,original_state,HomingID,Wx,Wy,direction_to_nest,direction_of_movement,α,nx,ny,wind_back,wind_cross,foot_year
2013-05-21T02:51:52Z,141.824062999135,40.7807106673613,2013_bird_017_5_trip,K13B22,bird_017,14,35079.4151829019,1,3850.12171788729,-2.15212960047359,12.8337390596243,46.2172798850784,300,0.135555555555556,14.6461132494748,141.42685388526343,40.748281421437696,33684.0112622308,Fast_Homing,Sea,Fast_Homing,2013_9A25281_5_trip_1,3.4330118128044513,-4.494583164835633,220.0547655530232,213.84605805340124,-6.2087074996219656,-0.6435195312611361,-0.7654296916670058,1.2310772534419896,-5.52008122481332,bird_017_2013
2013-05-21T02:56:52Z,141.798662,40.751903,2013_bird_017_5_trip,K13B22,bird_017,14,31253.3414822549,1,4046.50627784473,-2.09452842308966,13.4883542594824,48.5748684138945,300,0.0522222222222222,12.0401367232981,141.43915551034416,40.6931830953023,31026.68510503648,Fast_Homing,Sea,Fast_Homing,2013_9A25281_5_trip_1,3.365200207075839,-4.482482888886899,220.80181518756513,210.5288478188823,-10.272967368682828,-0.6534445860222063,-0.7569743542540046,1.1941527340752711,-5.476424429366999,bird_017_2013
2013-05-21T03:01:52Z,141.774325,40.720502,2013_bird_017_5_trip,K13B22,bird_017,14,27279.8797830482,1,4080.5931694139,-2.14537755299581,13.6019772313797,48.9842196831193,300,-0.0311111111111111,8.09446723736822,141.44673421570886,40.66688294905446,28286.58826186109,Fast_Homing,Sea,Fast_Homing,2013_9A25281_5_trip_1,2.605511889383764,-4.140048800000697,222.30229186398347,213.42608699552872,-8.87620486845475,-0.6730420986385922,-0.739604173501042,1.3083781809198445,-4.7134746003134715,bird_017_2013
2013-05-21T03:06:52Z,141.747723,40.68982,2013_bird_017_5_trip,K13B22,bird_017,14,23255.2787461383,1,4068.61284613239,-2.34530962186534,13.5620428204413,48.8405973099171,300,-0.114444444444444,4.42593280229939,141.51566629775536,40.55764217364571,24513.855344865424,Fast_Homing,Sea,Fast_Homing,2013_9A25281_5_trip_1,2.487945170222218,-3.92754676122152,223.83694683007897,224.8637196505132,1.026772820434246,-0.6926084525654655,-0.7213137538095827,1.109821643184029,-4.514841154673552,bird_017_2013
2013-05-21T03:11:52Z,141.71377,40.663837,2013_bird_017_5_trip,K13B22,bird_017,14,19186.0211192107,1,4178.01292060858,-2.28039917043297,13.9267097353619,50.1540694170853,300,-0.197777777777778,3.42759439156964,141.51963017837394,40.55363149351513,20486.331061430865,Fast_Homing,Sea,Fast_Homing,2013_9A25281_5_trip_1,2.4055361079880364,-3.749544738209762,223.59701286621237,221.1222358321943,-2.474777034018075,-0.689581787866882,-0.7242078139887159,1.0566357081870528,-4.327725810498487,bird_017_2013
2013-05-21T03:16:52Z,141.681278,40.63548,2013_bird_017_5_trip,K13B22,bird_017,14,15011.4982896487,1,4228.04121694038,-2.29832433297046,14.0934707231346,50.7548226064063,300,-0.281111111111111,6.03256822637598,141.56814024266606,40.5165206913044,16336.226436689474,Fast_Homing,Sea,Fast_Homing,2013_9A25281_5_trip_1,2.329166554631366,-3.57584736331803,224.2646752017507,222.1278485487526,-2.1368266529980815,-0.6979739037897738,-0.7161231944494353,0.935049763970266,-4.163818337038854,bird_017_2013
2013-05-21T03:21:52Z,141.647755,40.607227,2013_bird_017_5_trip,K13B22,bird_017,14,10786.0237964855,1,4358.72394463885,-2.34471750596259,14.5290798154628,52.323788353062,300,-0.364444444444444,9.86881277602463,141.56399083812835,40.51879796316832,12127.742466505486,Fast_Homing,Sea,Fast_Homing,2013_9A25281_5_trip_1,2.2736205089350903,-3.3706260421042544,225.0806068606375,224.76391371336277,-0.3166931472747194,-0.7081008778849831,-0.706111284953382,0.770084407333328,-3.992172358496528,bird_017_2013
2013-05-21T03:26:52Z,141.61149,40.579342,2013_bird_017_5_trip,K13B22,bird_017,14,6425.81990388345,1,4436.6686953866,-2.27760959969605,14.7888956512887,53.259668322427,300,-0.447777777777778,12.2711014849901,141.55724805575454,40.522498529947185,7816.040012363956,Fast_Homing,Sea,Fast_Homing,2013_9A25281_5_trip_1,2.2526346878012173,-3.1073356609072147,225.2719048669473,NA,NA,-0.7104544770283409,-0.7037431605851575,0.586371819948099,-3.7928967867583374,bird_017_2013
2013-05-22T06:28:50Z,141.878265638565,40.7877795768556,2013_bird_017_6_trip,K13B22,bird_017,14,38741.4225180047,1,2596.00344389626,-2.65500569671348,8.65334481298754,31.1624648250798,300,-0.480555555555556,16.1464016340551,141.42643497255844,40.7511743351748,38309.79428630832,Fast_Homing,Sea,Fast_Homing,2013_9A25281_6_trip_1,-0.5196774306595585,3.990458968377303,224.525014261706,242.69431930361463,18.169305041908643,-0.7012205892482515,-0.7129443773635745,-2.4805667704585357,3.1686930914079836,bird_017_2013
2013-05-22T06:33:50Z,141.850931352162,40.777048863478,2013_bird_017_6_trip,K13B22,bird_017,14,36283.0697936523,1,2736.41485033844,-2.60041252213861,9.12138283446146,32.848100198547,300,0.436111111111111,16.0902197233318,141.42769171067354,40.74249559396347,35893.947698040596,Fast_Homing,Sea,Fast_Homing,2013_9A25281_6_trip_1,-0.3723420401346632,3.778749461231145,223.2283313559388,239.54837358182192,16.320042225883114,-0.6849074793108255,-0.7286300465833749,-2.49829054781367,2.8593933664872324,bird_017_2013
